"werr","wanzw","wm2","wanzr","wheiz","wrecht","wkges","wvertr","wfrist","bhhgr","dseitz","dstd","kjahr","xanzkind","xminalt","balt5","bsex","bfst","xbstaat","xbgeblan","xhatlevel","xeinw","xlfi","xpatch","xurb","xnuts1","xnuts2"
5,4,3,5,1,3,3,3,2,5,3,38.5,19,3,10,5,1,2,1,1,32,4,1,1,1,1,13
5,4,3,5,1,3,3,3,2,5,32,45,3,3,10,1,1,1,1,1,21,4,1,1,1,1,13
5,4,3,5,1,3,3,3,2,5,6,38.5,2,3,10,1,2,1,1,1,21,4,1,1,1,1,13
5,4,3,5,1,3,3,3,2,5,-3,-3,-3,3,10,0,2,1,1,1,999,4,3,1,1,1,13
4,1,3,7,2,1,1,NA,-3,4,224,50,25,2,2,5,1,2,1,1,32,3,1,2,1,2,21
4,1,3,7,2,1,1,NA,-3,4,58,40,12,2,2,3,2,2,1,1,32,3,1,2,1,2,21
4,1,3,7,2,1,1,NA,-3,4,-3,-3,-3,2,2,0,1,1,1,1,999,3,3,2,1,2,21
4,1,3,7,2,1,1,NA,-3,4,-3,-3,-3,2,2,0,1,1,1,1,999,3,3,2,1,2,21
1,3,3,5,2,3,3,30,2,2,-3,-3,46,0,25,10,2,2,1,1,32,2,3,-3,3,2,21
1,3,3,5,2,3,3,30,2,2,-3,-3,40,0,25,10,1,2,1,1,51,2,3,-3,3,2,21
2,2,3,4,5,3,2,15,2,4,272,38.5,29,2,11,7,1,2,1,4,32,1,1,2,3,3,31
2,2,3,4,5,3,2,15,2,4,-3,-3,32,2,11,6,2,2,1,4,21,1,3,2,3,3,31
2,2,3,4,5,3,2,15,2,4,2,20,4,2,11,2,1,1,1,4,41,1,1,2,3,3,31
2,2,3,4,5,3,2,15,2,4,-3,-3,-3,2,11,0,2,1,1,1,999,1,3,2,3,3,31
1,1,3,6,5,1,1,NA,-3,2,-3,-3,59,0,25,12,1,2,1,1,21,2,3,-3,1,3,34
1,1,3,6,5,1,1,NA,-3,2,-3,-3,45,0,25,10,2,2,1,1,32,2,3,-3,1,3,34
2,1,3,6,2,1,1,NA,-3,2,-3,-3,45,0,25,10,2,2,1,1,32,4,3,-3,1,1,13
2,1,3,6,2,1,1,NA,-3,2,-3,-3,55,0,25,12,1,2,1,1,32,4,3,-3,1,1,13
7,3,2,3,1,3,2,14,2,3,29,40,24,2,10,8,2,4,1,1,52,3,1,2,1,2,21
7,3,2,3,1,3,2,14,2,3,-3,-3,-3,2,10,0,2,1,1,1,999,3,3,2,1,2,21
7,3,2,3,1,3,2,14,2,3,-3,-3,-3,2,10,0,2,1,1,1,999,3,3,2,1,2,21
8,2,4,5,2,1,1,NA,-3,2,48,24,10,1,9,3,2,1,1,1,32,1,1,2,3,1,11
8,2,4,5,2,1,1,NA,-3,2,-3,-3,-3,1,9,0,2,1,1,1,999,1,3,2,3,1,11
5,5,3,4,1,2,2,NA,-3,4,108,38,15,2,2,4,1,2,4,4,41,3,1,2,1,2,21
5,5,3,4,1,2,2,NA,-3,4,139,40,14,2,2,4,2,2,1,4,32,3,1,2,1,2,21
5,5,3,4,1,2,2,NA,-3,4,-3,-3,-3,2,2,0,2,1,1,1,999,3,3,2,1,2,21
5,5,3,4,1,2,2,NA,-3,4,-3,-3,-3,2,2,0,1,1,1,1,999,3,3,2,1,2,21
7,3,2,3,2,3,3,6,2,2,144,40,22,0,25,6,1,4,1,1,32,3,1,-3,2,2,21
7,3,2,3,2,3,3,6,2,2,72,38.5,21,0,25,5,2,4,1,1,32,3,1,-3,2,2,21
2,2,4,5,2,1,1,NA,-3,2,293,40,27,0,25,7,2,2,1,1,32,1,1,-3,3,3,34
2,2,4,5,2,1,1,NA,-3,2,59,35,30,0,25,7,1,2,1,1,32,1,1,-3,3,3,34
1,1,4,5,5,1,1,NA,-3,4,-3,-3,61,2,20,12,1,2,1,1,21,1,3,2,3,3,33
1,1,4,5,5,1,1,NA,-3,4,-3,-3,51,2,20,11,2,2,1,1,21,1,3,2,3,3,33
1,1,4,5,5,1,1,NA,-3,4,189,40,12,2,20,4,1,1,1,1,32,1,1,2,3,3,33
1,1,4,5,5,1,1,NA,-3,4,21,40,3,2,20,2,1,1,1,1,32,1,1,2,3,3,33
8,2,6,8,3,1,1,NA,-3,4,269,40,23,2,6,5,1,2,1,1,32,2,1,2,2,1,12
8,2,6,8,3,1,1,NA,-3,4,246,20,21,2,6,6,2,2,1,1,32,2,1,2,2,1,12
8,2,6,8,3,1,1,NA,-3,4,-3,-3,-3,2,6,0,2,1,1,1,999,2,3,2,2,1,12
8,2,6,8,3,1,1,NA,-3,4,-3,-3,-3,2,6,0,1,1,1,1,999,2,3,2,2,1,12
5,3,2,3,2,2,1,NA,-3,1,-3,-3,55,-3,-3,15,2,1,1,1,41,2,3,-3,2,3,32
7,4,2,2,2,5,3,NA,-3,2,118,38.5,11,0,25,4,1,1,1,1,32,2,1,-3,3,3,34
7,4,2,2,2,5,3,NA,-3,2,52,50,11,0,25,3,2,1,1,1,32,2,1,-3,3,3,34
5,5,2,2,2,3,3,4,1,3,3,30,16,1,3,4,2,1,6,6,21,2,1,1,3,3,32
5,5,2,2,2,3,3,4,1,3,2,40,26,1,3,6,1,4,6,6,21,2,1,1,3,3,32
5,5,2,2,2,3,3,4,1,3,-3,-3,-3,1,3,0,1,1,6,1,999,2,3,1,3,3,32
5,1,4,7,2,1,1,NA,-3,2,184,30,16,0,25,9,2,2,1,1,41,2,1,-3,3,3,33
5,1,4,7,2,1,1,NA,-3,2,-3,-3,41,0,25,12,1,2,1,1,22,2,3,-3,3,3,33
8,3,2,3,2,3,2,5,2,2,6,25,16,1,4,5,2,1,1,1,51,3,1,2,3,3,32
8,3,2,3,2,3,2,5,2,2,-3,-3,-3,1,4,0,1,1,1,1,999,3,3,2,3,3,32
1,3,2,3,2,6,1,NA,-3,1,23,40,17,-3,-3,4,2,1,6,6,32,4,1,-3,1,3,33
8,3,2,4,2,2,1,NA,-3,3,30,50,24,1,0,7,1,1,1,1,32,3,1,2,2,3,32
8,3,2,4,2,2,1,NA,-3,3,61,30,23,1,0,6,2,4,1,1,32,3,1,2,2,3,32
8,3,2,4,2,2,1,NA,-3,3,-3,-3,-3,1,0,0,2,1,1,1,999,3,3,2,2,3,32
7,4,3,3,5,3,4,3,1,3,1,40,17,1,0,5,1,1,1,1,32,2,1,2,3,3,33
7,4,3,3,5,3,4,3,1,3,1,6,7,1,0,2,2,1,1,1,32,2,1,2,3,3,33
7,4,3,3,5,3,4,3,1,3,-3,-3,-3,1,0,0,1,1,1,1,999,2,3,2,3,3,33
7,1,5,6,2,1,1,NA,-3,2,-3,-3,42,0,25,9,2,2,1,1,32,1,3,-3,3,2,22
7,1,5,6,2,1,1,NA,-3,2,-3,-3,41,0,25,11,1,2,1,1,51,1,3,-3,3,2,22
5,1,6,10,2,1,1,NA,-3,4,-3,-3,48,0,25,11,1,2,1,1,32,2,3,-3,3,2,22
5,1,6,10,2,1,1,NA,-3,4,-3,-3,48,0,25,11,2,2,1,1,32,2,3,-3,3,2,22
5,1,6,10,2,1,1,NA,-3,4,116,50,4,0,25,5,1,1,1,1,52,2,1,-3,3,2,22
5,1,6,10,2,1,1,NA,-3,4,1,20,13,0,25,4,2,1,1,1,41,2,1,-3,3,2,22
8,2,3,5,2,1,1,NA,-3,3,320,30,36,1,21,10,1,2,1,1,51,2,1,-3,2,3,33
8,2,3,5,2,1,1,NA,-3,3,137,70,36,1,21,8,2,2,1,1,41,2,1,-3,2,3,33
8,2,3,5,2,1,1,NA,-3,3,32,55,3,1,21,3,1,1,1,1,52,2,1,-3,2,3,33
5,3,2,2,2,3,2,27,2,1,-3,-3,41,-3,-3,9,2,1,1,1,21,3,3,-3,1,3,34
5,1,3,7,2,1,1,NA,-3,1,-3,-3,67,-3,-3,14,2,3,1,1,21,1,3,-3,3,1,11
4,4,1,1,5,3,1,7,2,1,-3,-3,14,-3,-3,3,1,1,6,6,21,4,3,-3,1,2,22
7,2,4,7,2,1,1,NA,-3,3,426,40,31,1,21,8,1,2,1,1,32,1,1,2,3,3,31
7,2,4,7,2,1,1,NA,-3,3,-3,-3,36,1,21,8,2,2,1,1,32,1,3,2,3,3,31
7,2,4,7,2,1,1,NA,-3,3,1,40,2,1,21,3,1,1,1,1,52,1,1,2,3,3,31
7,5,3,3,1,3,3,3,2,1,41,39,1,-3,-3,2,2,1,1,1,32,4,1,-3,1,1,13
5,3,3,3,2,3,3,7,2,4,164,38.75,25,2,15,5,2,2,1,5,21,3,1,2,1,3,34
5,3,3,3,2,3,3,7,2,4,26,38.75,24,2,15,5,1,2,1,5,11,3,1,2,1,3,34
5,3,3,3,2,3,3,7,2,4,30,38.5,3,2,15,1,1,1,1,1,21,3,1,2,1,3,34
5,3,3,3,2,3,3,7,2,4,-3,-3,1,2,15,1,2,1,1,1,21,3,3,2,1,3,34
2,1,4,3,2,1,1,NA,-3,2,-3,-3,40,0,25,10,1,2,1,1,51,2,3,-3,3,1,12
2,1,4,3,2,1,1,NA,-3,2,232,38,43,0,25,9,2,2,1,1,21,2,1,-3,3,1,12
7,1,3,5,2,1,1,NA,-3,3,0,70,20,1,10,5,1,2,1,1,32,2,1,2,3,1,11
7,1,3,5,2,1,1,NA,-3,3,105,20,10,1,10,5,2,2,1,1,32,2,1,2,3,1,11
7,1,3,5,2,1,1,NA,-3,3,-3,-3,-3,1,10,0,2,1,1,1,999,2,3,2,3,1,11
3,3,2,4,3,3,3,3,1,1,247,38.5,18,-3,-3,5,1,1,1,1,32,2,1,-3,2,3,32
3,1,3,3,2,1,1,NA,-3,1,-3,-3,54,-3,-3,11,2,3,1,1,21,2,3,-3,3,3,33
5,2,2,3,5,3,2,1,2,4,38,40,8,2,1,3,2,2,1,5,21,2,1,2,3,3,33
5,2,2,3,5,3,2,1,2,4,59,40,9,2,1,2,1,2,5,5,21,2,1,2,3,3,33
5,2,2,3,5,3,2,1,2,4,-3,-3,-3,2,1,0,2,1,1,1,999,2,3,2,3,3,33
5,2,2,3,5,3,2,1,2,4,-3,-3,-3,2,1,0,1,1,1,1,999,2,3,2,3,3,33
8,3,2,4,2,3,3,4,2,2,143,35,25,1,20,6,2,4,1,1,32,2,1,2,3,2,21
8,3,2,4,2,3,3,4,2,2,2,38.5,2,1,20,2,1,1,1,1,32,2,1,2,3,2,21
2,1,3,3,2,1,1,NA,-3,2,-3,-3,62,0,25,13,1,2,1,1,32,2,3,-3,2,1,12
2,1,3,3,2,1,1,NA,-3,2,-3,-3,64,0,25,13,2,2,1,1,32,2,3,-3,2,1,12
1,1,5,5,2,1,1,NA,-3,2,135,20,25,1,24,6,2,1,1,1,32,2,1,-3,3,2,21
1,1,5,5,2,1,1,NA,-3,2,-3,-3,64,1,24,13,2,3,1,1,21,2,3,-3,3,2,21
4,4,2,4,2,3,2,41,2,1,-3,-3,45,-3,-3,10,2,4,1,1,32,4,3,-3,1,1,13
4,2,2,4,4,1,1,NA,-3,2,-3,-3,55,0,25,12,1,2,1,1,32,2,3,-3,2,2,22
4,2,2,4,4,1,1,NA,-3,2,-3,-3,37,0,25,11,2,2,1,1,41,2,3,-3,2,2,22
1,1,6,10,2,1,1,NA,-3,8,-3,-3,45,1,20,10,1,2,1,1,32,2,3,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,-3,-3,40,1,20,9,2,2,1,1,32,2,3,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,126,20,19,3,3,5,1,2,1,1,41,2,1,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,13,70,14,3,3,4,2,2,1,1,41,2,1,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,19,40,3,1,20,2,1,1,1,1,32,2,1,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,-3,-3,-3,3,3,0,1,1,1,1,999,2,3,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,-3,-3,-3,3,3,0,2,1,1,1,999,2,3,2,3,2,21
1,1,6,10,2,1,1,NA,-3,8,-3,-3,-3,3,3,0,2,1,1,1,999,2,3,2,3,2,21
4,1,4,6,2,1,1,NA,-3,2,-3,-3,42,0,25,11,1,2,1,1,52,3,3,-3,2,3,31
4,1,4,6,2,1,1,NA,-3,2,-3,-3,50,0,25,11,2,2,1,1,32,3,3,-3,2,3,31
3,5,2,4,2,5,1,NA,-3,1,-3,-3,32,-3,-3,7,2,2,4,4,21,4,3,-3,1,1,13
3,3,2,2,5,3,4,3,2,2,-3,-3,3,-3,-3,2,2,1,1,1,41,4,3,-3,1,3,33
3,3,2,2,5,3,4,3,2,2,-3,-3,3,-3,-3,2,2,1,1,1,32,4,3,-3,1,3,33
5,1,3,4,2,1,1,NA,-3,2,59,40,45,1,24,10,1,4,1,1,32,2,1,-3,2,3,31
5,1,3,4,2,1,1,NA,-3,2,-3,-3,74,1,24,15,2,3,1,1,21,2,3,-3,2,3,31
7,3,3,5,1,3,3,10,2,1,21,30,15,-3,-3,7,2,4,1,1,41,4,1,-3,1,2,22
1,3,2,3,4,3,3,1,1,3,63,38.5,3,1,1,3,1,2,4,4,32,3,1,2,1,3,32
1,3,2,3,4,3,3,1,1,3,-3,-3,7,1,1,2,2,2,4,4,32,3,3,2,1,3,32
1,3,2,3,4,3,3,1,1,3,-3,-3,-3,1,1,0,1,1,4,4,999,3,3,2,1,3,32
1,3,3,4,4,2,1,NA,-3,2,-3,-3,66,0,25,13,2,3,1,1,21,4,3,-3,1,2,22
1,3,3,4,4,2,1,NA,-3,2,-3,-3,67,0,25,14,1,2,1,1,21,4,3,-3,1,2,22
5,2,3,5,2,3,4,1,2,4,-3,-3,12,2,1,4,2,1,1,1,32,2,3,2,2,3,34
5,2,3,5,2,3,4,1,2,4,43,40,3,2,1,3,1,1,1,1,51,2,1,2,2,3,34
5,2,3,5,2,3,4,1,2,4,-3,-3,-3,2,1,0,2,1,1,1,999,2,3,2,2,3,34
5,2,3,5,2,3,4,1,2,4,-3,-3,-3,2,1,0,2,1,1,1,999,2,3,2,2,3,34
3,3,2,3,3,5,3,NA,-3,1,43,10,12,-3,-3,3,1,1,1,1,32,4,1,-3,1,1,13
4,1,3,6,2,1,1,NA,-3,1,356,40,31,-3,-3,7,1,4,1,1,32,2,1,-3,2,3,32
7,1,4,8,2,1,1,NA,-3,4,140,36,9,2,10,7,1,2,1,1,51,1,1,2,3,1,12
7,1,4,8,2,1,1,NA,-3,4,52,20,25,2,10,6,2,2,1,1,32,1,1,2,3,1,12
7,1,4,8,2,1,1,NA,-3,4,-3,-3,-3,2,10,0,2,1,1,1,999,1,3,2,3,1,12
7,1,4,8,2,1,1,NA,-3,4,-3,-3,-3,2,10,0,1,1,1,1,999,1,3,2,3,1,12
6,5,2,3,1,3,2,6,2,1,243,45,19,-3,-3,6,1,4,1,1,51,3,1,-3,2,2,21
8,1,3,4,2,1,1,NA,-3,2,70,38.5,14,0,25,4,1,1,1,1,32,1,1,-3,3,1,11
8,1,3,4,2,1,1,NA,-3,2,12,30,8,0,25,3,2,1,1,1,51,1,1,-3,3,1,11
8,4,2,3,2,3,2,3,1,1,-3,-3,35,-3,-3,8,1,4,1,1,32,2,2,-3,3,2,21
4,4,2,3,1,3,2,38,2,1,-3,-3,67,-3,-3,14,2,3,1,1,11,3,3,-3,3,2,21
4,1,5,7,2,1,1,NA,-3,1,-3,-3,59,-3,-3,12,2,3,1,1,21,1,3,-3,2,1,11
6,1,4,6,2,1,1,NA,-3,2,286,50,25,0,25,8,1,2,1,1,52,2,1,-3,3,1,11
6,1,4,6,2,1,1,NA,-3,2,268,30,29,0,25,7,2,2,1,1,51,2,1,-3,3,1,11
4,3,3,3,2,3,3,34,2,2,-3,-3,40,0,25,9,2,2,1,1,32,1,3,-3,3,1,11
4,3,3,3,2,3,3,34,2,2,-3,-3,45,0,25,9,1,2,1,1,21,1,3,-3,3,1,11
3,1,4,4,5,1,1,NA,-3,2,354,40,30,0,25,8,1,1,1,1,51,2,1,-3,3,3,32
3,1,4,4,5,1,1,NA,-3,2,342,40,29,0,25,7,2,1,1,1,51,2,1,-3,3,3,32
7,2,3,5,5,6,1,NA,-3,2,168,40,17,0,25,4,1,1,1,1,32,2,1,-3,2,3,33
7,2,3,5,5,6,1,NA,-3,2,41,30,4,0,25,3,2,1,1,1,51,2,1,-3,2,3,33
5,5,2,3,1,3,2,41,2,1,-3,-3,65,-3,-3,14,2,3,1,1,32,4,3,-3,1,1,13
4,2,3,5,2,1,1,NA,-3,2,-3,-3,60,0,25,14,1,2,1,1,51,2,3,-3,3,2,21
4,2,3,5,2,1,1,NA,-3,2,-3,-3,58,0,25,12,2,2,1,1,21,2,3,-3,3,2,21
5,1,3,3,2,1,1,NA,-3,3,306,50,25,1,1,7,1,2,1,1,32,2,1,2,3,3,33
5,1,3,3,2,1,1,NA,-3,3,6,40,1,1,1,3,2,2,1,1,52,2,1,2,3,3,33
5,1,3,3,2,1,1,NA,-3,3,-3,-3,-3,1,1,0,2,1,1,1,999,2,3,2,3,3,33
4,5,2,2,1,2,1,NA,-3,5,27,40,17,3,4,5,1,2,6,6,32,4,1,2,1,3,32
4,5,2,2,1,2,1,NA,-3,5,18,20,16,3,4,5,2,2,6,6,32,4,1,2,1,3,32
4,5,2,2,1,2,1,NA,-3,5,-3,-3,-3,3,4,0,1,1,6,6,999,4,3,2,1,3,32
4,5,2,2,1,2,1,NA,-3,5,-3,-3,-3,3,4,0,2,1,6,1,999,4,3,2,1,3,32
4,5,2,2,1,2,1,NA,-3,5,-3,-3,-3,3,4,0,2,1,6,1,999,4,3,2,1,3,32
7,1,5,5,2,1,1,NA,-3,3,223,55,19,1,0,6,1,2,1,1,51,2,1,2,3,1,11
7,1,5,5,2,1,1,NA,-3,3,-3,-3,11,1,0,4,2,2,3,3,32,2,3,2,3,1,11
7,1,5,5,2,1,1,NA,-3,3,-3,-3,-3,1,0,0,2,1,1,1,999,2,3,2,3,1,11
5,4,2,3,2,2,1,NA,-3,2,192,40,17,1,0,5,2,1,1,1,32,2,1,2,3,3,33
5,4,2,3,2,2,1,NA,-3,2,-3,-3,-3,1,0,0,1,1,1,1,999,2,3,2,3,3,33
1,5,3,5,2,3,3,26,2,5,307,10,44,1,17,9,2,4,5,5,11,4,1,2,1,1,13
1,5,3,5,2,3,3,26,2,5,-3,-3,12,1,2,3,1,2,5,1,21,4,3,2,1,1,13
1,5,3,5,2,3,3,26,2,5,-3,-3,8,1,2,2,2,2,5,5,21,4,3,2,1,1,13
1,5,3,5,2,3,3,26,2,5,4,40,3,1,17,1,2,1,5,1,21,4,1,2,1,1,13
1,5,3,5,2,3,3,26,2,5,-3,-3,-3,1,2,0,1,1,5,1,999,4,3,2,1,1,13
6,1,3,4,5,1,1,NA,-3,2,-3,-3,58,0,25,14,1,2,1,1,51,2,3,-3,2,3,32
6,1,3,4,5,1,1,NA,-3,2,-3,-3,58,0,25,12,2,2,1,1,32,2,3,-3,2,3,32
4,3,4,3,1,2,3,NA,-3,3,31,40,5,1,1,4,2,2,1,1,52,3,1,2,2,2,21
4,3,4,3,1,2,3,NA,-3,3,31,35,3,1,1,4,1,2,1,1,52,3,1,2,2,2,21
4,3,4,3,1,2,3,NA,-3,3,-3,-3,-3,1,1,0,2,1,1,1,999,3,3,2,2,2,21
3,2,3,5,2,1,1,NA,-3,4,24,42,3,2,20,2,1,1,1,1,41,2,1,2,2,3,31
3,2,3,5,2,1,1,NA,-3,4,122,38.5,38,2,20,9,1,2,1,1,32,2,1,2,2,3,31
3,2,3,5,2,1,1,NA,-3,4,33,20,31,2,20,7,2,2,1,1,32,2,1,2,2,3,31
3,2,3,5,2,1,1,NA,-3,4,67,50,4,2,20,3,1,1,1,1,32,2,1,2,2,3,31
7,1,3,5,2,1,1,NA,-3,3,285,40,26,1,16,6,1,2,1,1,32,2,1,2,3,1,11
7,1,3,5,2,1,1,NA,-3,3,11,30,25,1,16,6,2,2,1,1,32,2,1,2,3,1,11
7,1,3,5,2,1,1,NA,-3,3,-3,-3,1,1,16,1,1,1,1,1,21,2,3,2,3,1,11
3,2,2,3,2,3,3,6,2,3,1,40,22,1,11,5,1,2,4,4,21,2,1,2,3,3,32
3,2,2,3,2,3,3,6,2,3,3,40,17,1,11,4,2,2,4,4,21,2,1,2,3,3,32
3,2,2,3,2,3,3,6,2,3,-3,-3,-3,1,11,0,2,1,4,4,999,2,3,2,3,3,32
7,1,3,4,2,1,1,NA,-3,3,67,5,7,1,1,3,2,1,1,1,32,3,1,2,1,3,31
7,1,3,4,2,1,1,NA,-3,3,19,40,8,1,1,3,1,1,1,1,32,3,1,2,1,3,31
7,1,3,4,2,1,1,NA,-3,3,-3,-3,-3,1,1,0,2,1,1,1,999,3,3,2,1,3,31
5,3,3,4,2,3,4,7,2,2,-3,-3,37,0,25,14,1,2,1,1,32,2,3,-3,2,3,34
5,3,3,4,2,3,4,7,2,2,-3,-3,69,0,25,14,2,2,1,1,21,2,3,-3,2,3,34
6,4,3,5,3,2,1,NA,-3,3,54,50,31,1,20,7,2,2,1,1,32,3,1,2,2,1,11
6,4,3,5,3,2,1,NA,-3,3,63,38.5,46,1,20,10,1,2,1,2,32,3,1,2,2,1,11
6,4,3,5,3,2,1,NA,-3,3,29,9,3,1,20,2,2,1,1,1,41,3,1,2,2,1,11
4,3,3,5,2,2,1,NA,-3,2,-3,-3,49,1,22,11,2,4,1,1,32,3,3,-3,1,3,34
4,3,3,5,2,2,1,NA,-3,2,1,42,10,1,22,4,1,1,1,1,51,3,1,-3,1,3,34
8,3,2,3,2,2,1,NA,-3,1,167,40,34,-3,-3,7,2,1,1,1,21,2,1,-3,2,3,33
8,1,2,3,1,1,1,NA,-3,1,184,40,30,-3,-3,9,2,4,1,2,52,2,1,-3,2,3,34
8,4,1,1,1,3,2,11,2,1,-3,-3,27,-3,-3,6,2,1,1,1,21,2,3,-3,2,3,32
5,1,4,5,2,1,1,NA,-3,3,-3,-3,35,1,22,8,2,2,1,1,32,2,3,-3,2,1,12
5,1,4,5,2,1,1,NA,-3,3,-3,-3,36,1,22,8,1,2,1,1,32,2,3,-3,2,1,12
5,1,4,5,2,1,1,NA,-3,3,137,40,12,1,22,4,2,1,1,1,41,2,1,-3,2,1,12
3,2,2,4,2,3,3,14,2,2,168,40,38,1,21,9,2,2,1,1,32,2,1,2,2,3,31
3,2,2,4,2,3,3,14,2,2,59,38.5,7,1,21,3,2,1,1,1,41,2,1,2,2,3,31
2,3,2,4,2,2,1,NA,-3,1,-3,-3,72,-3,-3,15,2,3,1,1,21,3,3,-3,2,1,12
4,1,3,4,2,1,1,NA,-3,2,-3,-3,27,0,25,7,1,1,1,1,32,2,2,-3,2,1,11
4,1,3,4,2,1,1,NA,-3,2,184,50,16,0,25,7,2,1,1,1,52,2,1,-3,2,1,11
7,4,2,3,2,3,3,3,2,4,-3,-3,23,2,4,6,1,2,1,1,32,1,3,2,3,2,21
7,4,2,3,2,3,3,3,2,4,98,20,14,2,4,5,2,2,1,1,32,1,1,2,3,2,21
7,4,2,3,2,3,3,3,2,4,-3,-3,-3,2,4,0,2,1,1,1,999,1,3,2,3,2,21
7,4,2,3,2,3,3,3,2,4,-3,-3,-3,2,4,0,2,1,1,1,999,1,3,2,3,2,21
8,5,2,3,1,3,4,10,2,4,-3,-3,31,2,16,7,1,2,4,4,32,4,3,2,1,1,13
8,5,2,3,1,3,4,10,2,4,253,40,28,2,16,6,2,2,1,4,21,4,1,2,1,1,13
8,5,2,3,1,3,4,10,2,4,22,30,5,2,16,2,2,1,1,1,32,4,1,2,1,1,13
8,5,2,3,1,3,4,10,2,4,-3,-3,2,2,16,1,1,1,1,1,21,4,3,2,1,1,13
2,1,4,6,2,1,1,NA,-3,2,-3,-3,37,0,25,9,1,2,1,1,32,2,3,-3,3,3,32
2,1,4,6,2,1,1,NA,-3,2,-3,-3,38,0,25,9,2,2,1,1,32,2,3,-3,3,3,32
6,1,5,8,2,1,1,NA,-3,2,5,40,17,0,25,9,1,2,1,1,51,2,1,-3,2,2,22
6,1,5,8,2,1,1,NA,-3,2,327,40,22,0,25,8,2,2,1,1,32,2,1,-3,2,2,22
8,4,2,5,1,3,3,9,2,2,130,30,21,1,14,5,2,1,1,1,32,2,1,2,2,2,21
8,4,2,5,1,3,3,9,2,2,-3,-3,-3,1,14,0,1,1,1,1,999,2,3,2,2,2,21
2,2,3,3,2,1,1,NA,-3,2,-3,-3,50,0,25,10,1,2,1,1,21,3,3,-3,2,2,21
2,2,3,3,2,1,1,NA,-3,2,-3,-3,43,0,25,10,2,2,1,1,32,3,3,-3,2,2,21
8,4,3,4,1,3,2,2,2,1,235,42,25,-3,-3,6,1,4,1,1,41,2,1,-3,3,1,12
5,5,1,2,2,4,1,NA,-3,1,7,40,1,-3,-3,2,2,1,1,1,41,3,1,-3,1,3,34
7,4,2,3,1,3,3,3,2,2,140,38,12,0,25,4,2,1,1,1,32,4,1,-3,1,1,13
7,4,2,3,1,3,3,3,2,2,36,40,12,0,25,4,1,1,1,1,32,4,1,-3,1,1,13
4,1,4,5,2,1,1,NA,-3,4,184,65,22,2,0,6,1,1,1,1,41,2,1,2,2,3,34
4,1,4,5,2,1,1,NA,-3,4,39,8,8,2,0,3,2,1,1,1,32,2,1,2,2,3,34
4,1,4,5,2,1,1,NA,-3,4,-3,-3,-3,2,0,0,2,1,1,1,999,2,3,2,2,3,34
4,1,4,5,2,1,1,NA,-3,4,-3,-3,-3,2,0,0,1,1,1,1,999,2,3,2,2,3,34
3,3,2,4,5,3,2,53,2,2,-3,-3,56,0,25,14,1,2,1,1,32,3,3,-3,3,3,32
3,3,2,4,5,3,2,53,2,2,-3,-3,55,0,25,13,2,2,1,1,32,3,3,-3,3,3,32
7,1,3,5,1,1,1,NA,-3,1,170,40,24,-3,-3,6,1,4,1,1,32,2,1,-3,3,3,31
1,1,2,4,2,1,1,NA,-3,3,-3,-3,53,1,23,11,1,2,1,1,21,1,3,-3,3,2,22
1,1,2,4,2,1,1,NA,-3,3,-3,-3,50,1,23,11,2,2,1,1,21,1,3,-3,3,2,22
1,1,2,4,2,1,1,NA,-3,3,34,45,18,1,23,5,1,1,1,1,32,1,1,-3,3,2,22
5,1,4,4,2,1,1,NA,-3,1,-3,-3,51,-3,-3,13,2,3,1,2,52,2,3,-3,2,3,33
4,1,3,5,2,1,1,NA,-3,2,-3,-3,57,0,25,12,1,2,1,1,32,3,3,-3,2,3,34
4,1,3,5,2,1,1,NA,-3,2,-3,-3,52,0,25,12,2,2,1,1,32,3,3,-3,2,3,34
6,1,4,5,1,1,1,NA,-3,3,-3,-3,43,-3,-3,11,1,2,1,1,32,2,3,-3,3,3,32
6,1,4,5,1,1,1,NA,-3,3,28,60,3,0,25,3,1,1,1,2,51,2,1,-3,3,3,32
6,1,4,5,1,1,1,NA,-3,3,15,12,7,0,25,3,2,1,2,2,32,2,1,-3,3,3,32
5,2,5,6,2,1,1,NA,-3,5,240,35,29,3,12,7,1,2,1,1,32,1,1,2,3,1,12
5,2,5,6,2,1,1,NA,-3,5,54,27,21,3,12,5,2,2,1,1,41,1,1,2,3,1,12
5,2,5,6,2,1,1,NA,-3,5,22,40,2,3,12,1,1,1,1,1,21,1,1,2,3,1,12
5,2,5,6,2,1,1,NA,-3,5,-3,-3,1,3,12,1,1,1,1,1,21,1,3,2,3,1,12
5,2,5,6,2,1,1,NA,-3,5,-3,-3,-3,3,12,0,2,1,1,1,999,1,3,2,3,1,12
8,1,3,4,2,3,3,6,2,3,9,40,21,2,11,7,2,4,1,1,52,2,1,2,2,1,11
8,1,3,4,2,3,3,6,2,3,-3,-3,-3,2,11,0,2,1,1,1,999,2,3,2,2,1,11
